Age,Revenu,Genre,IMC,Achats,Score_Credit,Nombre_Enfants,Statut_Marital,Ville,Depenses_Mensuelles,Epargne,Temps_Travail,Satisfaction_Client,Anciennete_Client,Score_Sante
70,145722.0,homme,16.7,27,316,1,marié,saint-louis,61715.0,35006.0,37,1,3,99
27,121082.0,homme,31.4,23,795,1,divorcé,kaolack,17466.0,17544.0,22,1,17,22
35,18696.0,homme,22.7,12,796,2,divorcé,kaolack,27637.0,12987.0,59,5,4,17
20,141310.0,homme,26.8,42,804,0,célibataire,dakar,78745.0,5239.0,51,4,13,73
52,34149.0,homme,24.3,11,831,0,célibataire,saint-louis,46317.0,44785.0,10,3,11,75
53,145064.0,femme,20.1,18,614,0,célibataire,dakar,59766.0,23358.0,59,1,6,40
79,68521.0,femme,30.9,20,368,5,marié,saint-louis,13078.0,49223.0,28,1,11,7
45,60740.0,homme,,26,460,3,célibataire,thiès,37299.0,17138.0,43,3,7,31
24,121611.0,femme,39.0,18,444,0,divorcé,saint-louis,13543.0,22984.0,13,1,2,80
49,81641.0,homme,20.6,23,684,2,célibataire,saint-louis,61052.0,28428.0,52,3,0,40
68,78811.0,femme,33.2,25,568,2,marié,dakar,32064.0,9096.0,12,2,2,44
59,78232.0,femme,31.9,44,753,0,célibataire,saint-louis,82287.0,47582.0,50,3,10,77
50,30417.0,homme,24.2,27,817,1,célibataire,saint-louis,90442.0,24536.0,19,2,17,8
67,127492.0,femme,16.5,45,649,2,célibataire,dakar,93632.0,46059.0,37,5,6,89
73,45099.0,femme,32.6,17,409,1,marié,thiès,24425.0,2621.0,43,5,8,47
37,133474.0,homme,38.7,43,782,3,divorcé,thiès,61481.0,35958.0,48,1,3,23
59,24256.0,homme,31.2,35,706,5,divorcé,thiès,87347.0,3948.0,56,3,9,86
39,49681.0,femme,26.4,41,350,2,divorcé,saint-louis,,1287.0,28,1,17,94
32,106328.0,femme,28.6,28,702,1,célibataire,dakar,82317.0,23902.0,51,3,15,43
25,58361.0,femme,20.8,16,775,0,célibataire,thiès,96826.0,47358.0,55,1,11,57
45,49540.0,homme,34.0,3,386,3,marié,thiès,60530.0,21164.0,45,5,18,65
71,99700.0,femme,33.9,43,367,4,divorcé,thiès,91099.0,15668.0,52,5,2,17
74,93532.0,femme,19.5,44,341,4,célibataire,thiès,35888.0,1772.0,12,1,7,79
61,142626.0,femme,37.1,28,356,0,célibataire,dakar,37491.0,32238.0,32,3,18,28
38,148943.0,homme,22.5,3,495,3,célibataire,thiès,42352.0,38968.0,26,4,8,74
79,61002.0,homme,39.6,9,361,3,marié,saint-louis,31676.0,15762.0,16,3,18,1
47,64812.0,homme,25.2,24,562,3,divorcé,saint-louis,75836.0,35906.0,35,1,16,77
32,123946.0,homme,20.3,30,411,3,marié,dakar,47463.0,7213.0,52,3,12,67
65,81668.0,femme,24.4,2,477,4,divorcé,kaolack,58990.0,14941.0,27,2,1,97
66,114003.0,homme,26.6,46,325,1,divorcé,thiès,96544.0,30345.0,55,3,3,38
32,57998.0,femme,17.7,1,709,3,célibataire,thiès,73627.0,35184.0,55,5,10,72
29,119601.0,femme,29.9,24,830,1,célibataire,saint-louis,30221.0,15964.0,15,5,1,40
24,22812.0,femme,30.3,48,616,3,célibataire,dakar,95837.0,26855.0,40,2,3,70
55,76844.0,femme,33.7,5,831,2,célibataire,kaolack,82843.0,17968.0,38,3,3,80
17,148251.0,homme,16.7,25,405,5,célibataire,saint-louis,61313.0,1046.0,18,4,19,86
60,89601.0,homme,29.0,7,763,2,divorcé,kaolack,39251.0,14909.0,44,3,0,74
40,62857.0,homme,17.3,34,545,5,célibataire,dakar,56586.0,13578.0,26,5,10,21
54,140555.0,homme,32.8,26,380,2,célibataire,dakar,84418.0,23368.0,21,5,1,81
24,35700.0,homme,17.3,24,695,3,marié,dakar,63884.0,28599.0,45,1,18,48
69,108330.0,femme,37.9,17,821,1,marié,saint-louis,62620.0,5719.0,57,5,7,27
37,78353.0,homme,32.8,0,563,5,divorcé,dakar,20040.0,15960.0,33,1,19,15
58,115772.0,homme,28.2,47,573,4,divorcé,saint-louis,81677.0,23606.0,19,5,3,67
61,106502.0,homme,26.6,38,471,0,marié,saint-louis,55878.0,48366.0,39,5,15,61
19,128943.0,homme,19.1,2,564,5,marié,thiès,15969.0,15624.0,38,4,14,35
41,124850.0,femme,23.0,3,325,5,célibataire,saint-louis,23162.0,39179.0,48,1,4,21
73,60095.0,femme,36.9,40,768,4,célibataire,saint-louis,75435.0,40842.0,19,1,4,10
44,30523.0,femme,37.7,36,775,3,divorcé,thiès,84667.0,10352.0,48,5,14,84
60,77433.0,femme,16.0,14,655,2,marié,kaolack,15037.0,30885.0,37,1,16,79
49,34991.0,femme,,7,325,2,divorcé,thiès,70526.0,15003.0,27,5,2,41
38,25775.0,homme,33.3,37,333,1,célibataire,thiès,97914.0,9223.0,50,5,17,54
52,99995.0,femme,30.8,49,563,3,divorcé,dakar,24693.0,31433.0,59,3,10,72
26,137808.0,femme,18.0,18,437,4,divorcé,dakar,69090.0,12718.0,26,1,5,34
21,22415.0,femme,21.2,46,761,3,divorcé,thiès,12451.0,1315.0,20,2,11,56
33,52044.0,homme,22.0,25,467,3,célibataire,dakar,75560.0,21553.0,10,1,16,33
79,64976.0,homme,36.0,38,380,2,divorcé,thiès,15962.0,24682.0,26,1,13,72
36,18832.0,femme,27.1,9,706,4,célibataire,dakar,99552.0,19464.0,45,4,5,76
57,49148.0,homme,27.7,37,345,0,marié,saint-louis,26444.0,41704.0,45,2,9,69
51,127230.0,homme,38.4,13,352,5,divorcé,dakar,50443.0,31419.0,55,2,15,3
56,100076.0,femme,31.3,48,775,2,divorcé,dakar,26506.0,13767.0,18,4,17,45
53,53402.0,homme,37.6,40,315,4,célibataire,saint-louis,,6466.0,54,4,19,91
32,105453.0,homme,19.6,29,786,5,célibataire,dakar,56162.0,47953.0,57,3,18,97
52,90715.0,femme,,4,801,5,divorcé,dakar,52690.0,37858.0,42,4,2,60
40,126435.0,femme,27.0,30,440,2,marié,saint-louis,79625.0,4240.0,12,2,11,34
53,110742.0,femme,20.4,6,746,1,marié,saint-louis,78008.0,31459.0,17,2,15,68
73,60475.0,homme,,18,589,2,marié,saint-louis,70309.0,25396.0,59,1,2,56
27,75142.0,femme,17.2,30,508,3,divorcé,kaolack,53237.0,16795.0,15,3,15,10
38,108526.0,homme,27.2,38,774,4,divorcé,saint-louis,45732.0,24689.0,15,5,3,11
68,66001.0,homme,36.5,23,712,1,marié,thiès,18104.0,14910.0,38,4,19,42
57,72649.0,homme,38.4,33,726,5,marié,dakar,93230.0,2446.0,46,4,12,18
37,40711.0,femme,38.4,22,670,2,célibataire,dakar,44980.0,3346.0,21,1,3,76
36,45106.0,femme,19.0,47,589,5,célibataire,kaolack,84990.0,45179.0,18,3,3,67
42,80458.0,femme,25.2,44,731,1,marié,dakar,,49237.0,50,2,6,77
72,145429.0,femme,16.7,39,567,5,marié,dakar,19554.0,40517.0,58,2,11,58
46,116754.0,homme,36.5,5,450,2,divorcé,thiès,,4142.0,28,5,1,1
21,141479.0,femme,24.6,37,554,2,marié,dakar,40985.0,16070.0,26,2,15,7
42,43884.0,homme,31.1,40,652,0,célibataire,thiès,58167.0,46955.0,57,4,6,21
55,17708.0,femme,33.2,35,676,5,célibataire,kaolack,50428.0,7087.0,53,5,18,76
49,33375.0,femme,26.3,26,657,0,célibataire,thiès,77238.0,23752.0,41,3,10,20
27,30088.0,femme,23.4,10,669,0,célibataire,saint-louis,72723.0,15635.0,44,5,0,84
60,72615.0,homme,39.1,4,526,5,célibataire,saint-louis,27038.0,22218.0,23,3,8,91
72,125138.0,homme,39.1,16,602,1,célibataire,kaolack,32219.0,31873.0,58,2,4,96
68,25014.0,homme,22.9,6,688,3,marié,dakar,14271.0,48575.0,25,1,16,28
60,93077.0,femme,16.1,14,304,0,célibataire,thiès,39602.0,49955.0,33,4,11,74
32,67874.0,homme,25.9,45,743,1,célibataire,saint-louis,64471.0,14724.0,43,4,12,74
41,84087.0,homme,18.4,12,651,5,marié,thiès,72150.0,31351.0,17,3,10,97
36,27297.0,homme,28.2,10,832,1,divorcé,dakar,54227.0,31433.0,53,1,12,82
43,42128.0,homme,16.6,44,423,1,divorcé,kaolack,33116.0,9261.0,30,4,12,36
77,83368.0,femme,25.8,25,576,5,divorcé,dakar,16674.0,13479.0,57,4,5,77
73,93958.0,homme,21.3,21,693,4,divorcé,thiès,27469.0,15804.0,17,2,5,28
61,47920.0,femme,28.8,27,659,5,célibataire,saint-louis,15446.0,27245.0,37,2,19,82
79,148872.0,femme,39.9,23,768,4,divorcé,saint-louis,30760.0,45101.0,25,4,9,36
17,148682.0,femme,35.2,28,356,5,divorcé,kaolack,11963.0,12827.0,19,3,18,20
75,92603.0,homme,36.3,8,550,0,marié,dakar,86002.0,42368.0,24,1,2,87
69,48872.0,femme,31.2,41,449,4,marié,dakar,37262.0,44700.0,13,4,6,89
58,25728.0,homme,17.0,3,751,0,marié,dakar,15177.0,49416.0,35,3,4,11
16,110102.0,homme,21.0,48,461,4,célibataire,saint-louis,21160.0,12040.0,24,3,7,47
66,137049.0,homme,38.2,45,419,4,célibataire,kaolack,17543.0,19477.0,45,4,4,82
68,35583.0,homme,,17,650,5,célibataire,saint-louis,92162.0,16127.0,41,3,11,46
66,141374.0,femme,32.9,15,466,0,divorcé,thiès,39607.0,26049.0,47,3,18,14
41,106118.0,femme,23.2,32,813,5,marié,saint-louis,95835.0,24527.0,13,4,17,66
44,80942.0,homme,22.5,28,700,2,célibataire,kaolack,27221.0,12473.0,50,3,2,12
36,28689.0,femme,40.0,38,664,0,marié,dakar,13323.0,16709.0,18,4,6,58
26,48276.0,homme,36.6,9,625,2,divorcé,thiès,,33974.0,44,2,7,72
55,116968.0,femme,25.8,8,546,1,célibataire,saint-louis,86151.0,42464.0,37,4,14,12
26,28050.0,femme,39.5,30,733,5,divorcé,thiès,,13714.0,46,3,16,79
79,81216.0,femme,31.6,27,392,1,divorcé,thiès,33238.0,34208.0,56,4,18,77
51,99040.0,femme,33.8,2,567,5,célibataire,kaolack,73830.0,31945.0,18,1,3,71
64,36644.0,femme,16.8,13,620,5,divorcé,saint-louis,83967.0,21568.0,11,4,15,18
74,77021.0,homme,18.9,24,361,0,marié,kaolack,18330.0,9147.0,12,4,12,56
54,57291.0,homme,31.2,14,599,2,divorcé,dakar,54153.0,16267.0,53,1,11,31
55,147610.0,femme,37.6,1,702,5,divorcé,thiès,18611.0,41514.0,57,1,3,98
50,56520.0,homme,31.0,23,602,2,divorcé,kaolack,23872.0,31452.0,14,1,11,86
69,40675.0,femme,19.2,13,552,5,marié,kaolack,59455.0,5136.0,19,5,16,20
49,15174.0,homme,18.8,47,777,2,divorcé,dakar,44930.0,32579.0,37,4,8,81
70,107268.0,femme,36.3,6,668,1,divorcé,saint-louis,82022.0,31516.0,24,1,11,13
62,49998.0,femme,19.3,35,459,0,marié,kaolack,72714.0,11446.0,23,1,14,79
39,120410.0,femme,28.5,49,465,5,célibataire,thiès,98794.0,45099.0,55,2,19,23
69,90225.0,homme,16.9,23,504,3,célibataire,thiès,58716.0,24524.0,32,5,1,48
37,59814.0,homme,17.9,26,566,2,célibataire,thiès,76704.0,13188.0,22,4,8,31
20,100091.0,femme,32.1,36,437,2,divorcé,thiès,10415.0,38587.0,25,3,13,74
71,65719.0,femme,32.5,37,667,3,célibataire,kaolack,86441.0,40837.0,39,5,3,10
48,144887.0,homme,24.2,29,742,0,marié,thiès,80779.0,45537.0,49,5,3,59
73,48919.0,homme,21.2,26,316,2,divorcé,kaolack,92069.0,5560.0,17,2,5,67
51,88155.0,homme,35.5,38,367,0,divorcé,saint-louis,98444.0,45621.0,26,4,4,60
62,86569.0,homme,21.2,14,432,2,divorcé,thiès,81435.0,43227.0,39,4,16,89
35,56328.0,homme,29.0,25,729,4,célibataire,saint-louis,19888.0,36397.0,26,1,12,4
34,39618.0,femme,39.2,0,607,2,célibataire,kaolack,55299.0,11657.0,44,1,19,35
50,49675.0,homme,19.5,3,473,4,célibataire,dakar,68765.0,38082.0,10,5,16,96
67,33919.0,femme,38.6,28,711,5,divorcé,saint-louis,72714.0,18840.0,58,2,18,63
58,19173.0,femme,20.4,0,396,0,marié,thiès,25935.0,41430.0,33,4,0,77
32,124369.0,homme,29.6,42,453,2,divorcé,dakar,83002.0,40397.0,57,2,16,31
77,41400.0,homme,25.0,49,541,1,marié,saint-louis,90631.0,11324.0,58,3,2,70
74,85305.0,femme,39.2,45,603,1,divorcé,kaolack,86729.0,25247.0,34,4,13,73
60,103791.0,homme,22.6,21,584,3,marié,kaolack,11320.0,17558.0,11,1,11,65
58,85533.0,femme,25.6,10,326,1,divorcé,kaolack,56032.0,49262.0,34,5,14,9
49,118591.0,homme,39.6,9,701,4,divorcé,saint-louis,87763.0,19943.0,23,2,5,98
24,146060.0,homme,28.9,16,659,1,marié,kaolack,27907.0,39460.0,48,1,19,20
41,54194.0,homme,28.1,35,359,1,marié,saint-louis,48002.0,41986.0,42,5,1,39
17,124903.0,femme,22.2,46,501,1,marié,thiès,54838.0,44514.0,26,1,3,41
68,146461.0,homme,32.8,25,669,2,marié,thiès,48912.0,15372.0,40,4,12,71
24,114303.0,femme,16.3,47,832,3,marié,saint-louis,10552.0,12631.0,19,2,12,45
24,128903.0,homme,17.2,20,451,0,marié,saint-louis,30140.0,1472.0,15,3,16,81
55,82391.0,femme,30.4,12,401,3,marié,dakar,95591.0,26955.0,48,1,5,72
32,73002.0,homme,24.2,8,745,4,marié,kaolack,58737.0,47367.0,34,2,10,40
16,50531.0,femme,38.9,10,528,2,divorcé,thiès,43367.0,30802.0,47,4,18,93
40,19986.0,femme,37.7,10,424,5,marié,thiès,90634.0,4872.0,46,1,15,3
76,47298.0,femme,33.1,5,535,2,marié,dakar,34061.0,27547.0,39,4,7,98
58,16481.0,femme,35.6,0,461,1,divorcé,saint-louis,90336.0,43341.0,43,3,0,13
55,71408.0,femme,32.0,5,652,1,divorcé,saint-louis,52124.0,13691.0,27,3,9,13
57,136950.0,femme,19.0,12,367,4,célibataire,dakar,55638.0,44250.0,33,5,1,52
40,140355.0,homme,34.4,21,472,5,célibataire,kaolack,11982.0,4753.0,58,5,18,83
54,42798.0,femme,21.0,30,560,2,marié,saint-louis,45765.0,1833.0,36,5,13,28
50,106649.0,femme,23.8,21,516,5,marié,saint-louis,92606.0,38696.0,36,4,2,22
18,79887.0,femme,35.7,36,423,0,célibataire,kaolack,64681.0,8645.0,48,5,8,84
65,34477.0,homme,28.9,46,461,3,célibataire,kaolack,73232.0,39584.0,30,2,7,30
52,142815.0,homme,36.6,26,500,2,marié,dakar,72349.0,49892.0,28,4,10,95
59,142426.0,homme,21.1,49,753,5,célibataire,dakar,73474.0,30441.0,48,4,14,70
59,39335.0,femme,30.6,13,701,0,marié,dakar,39513.0,40024.0,32,5,5,76
66,101610.0,homme,18.0,46,761,0,divorcé,saint-louis,32592.0,43317.0,48,5,1,60
45,26442.0,homme,31.4,4,574,3,divorcé,dakar,33618.0,15062.0,57,4,0,22
53,61289.0,femme,34.3,35,505,0,célibataire,saint-louis,61632.0,9635.0,53,3,2,7
49,68747.0,femme,30.0,31,339,4,divorcé,thiès,25409.0,20064.0,56,3,17,75
27,52327.0,homme,22.4,33,572,0,divorcé,kaolack,19529.0,9940.0,24,5,13,99
34,87827.0,femme,16.8,6,392,5,divorcé,kaolack,34154.0,35169.0,52,3,16,15
52,121464.0,femme,18.9,41,341,4,divorcé,thiès,42882.0,13111.0,11,2,1,25
59,146184.0,femme,30.9,47,764,0,marié,dakar,54917.0,44131.0,44,2,18,28
74,102051.0,femme,38.4,9,678,1,marié,saint-louis,92488.0,45200.0,29,2,8,92
74,74722.0,homme,21.0,49,406,0,célibataire,saint-louis,,29739.0,37,4,7,5
64,107036.0,femme,33.6,16,627,4,divorcé,saint-louis,85281.0,42746.0,24,4,9,36
76,81960.0,homme,36.8,29,364,0,divorcé,kaolack,,17793.0,25,4,8,32
32,34552.0,homme,28.5,20,664,0,divorcé,dakar,78225.0,18146.0,42,4,7,94
25,15887.0,homme,32.1,12,783,0,célibataire,saint-louis,62492.0,33677.0,56,4,6,45
72,46802.0,homme,35.6,0,323,4,marié,saint-louis,12988.0,760.0,21,5,5,60
70,100024.0,femme,22.3,0,839,0,divorcé,saint-louis,45919.0,23022.0,48,3,1,40
64,133639.0,femme,23.1,46,361,3,marié,thiès,58426.0,5612.0,48,5,8,17
54,72134.0,homme,37.0,41,337,2,marié,dakar,21230.0,9013.0,50,3,15,18
67,147413.0,homme,35.0,38,324,0,célibataire,kaolack,93301.0,39113.0,11,4,17,1
44,105327.0,femme,19.4,24,709,4,marié,kaolack,15902.0,3574.0,28,5,8,91
30,146410.0,homme,29.1,45,760,3,divorcé,thiès,76758.0,32480.0,25,3,3,95
58,26344.0,homme,18.5,31,716,2,marié,kaolack,37050.0,7838.0,52,1,8,61
23,147822.0,femme,17.1,23,656,4,divorcé,saint-louis,84586.0,28363.0,53,3,1,82
76,82957.0,femme,31.8,47,682,1,marié,thiès,79110.0,31368.0,34,5,8,15
36,120423.0,homme,28.8,46,457,2,divorcé,thiès,86693.0,32228.0,10,4,8,93
54,73053.0,homme,18.0,43,732,4,célibataire,kaolack,29575.0,49711.0,11,2,17,21
34,105600.0,homme,,39,627,0,marié,dakar,50244.0,28639.0,36,2,12,55
38,137732.0,homme,16.7,49,732,0,divorcé,dakar,93481.0,14823.0,11,4,5,64
26,52641.0,femme,26.7,22,730,0,divorcé,dakar,24962.0,23510.0,39,2,8,44
26,44711.0,femme,28.1,49,355,5,marié,thiès,87332.0,38333.0,19,5,15,53
68,121896.0,homme,20.1,31,368,0,célibataire,kaolack,63494.0,38418.0,51,2,1,85
55,71276.0,femme,34.3,14,556,0,célibataire,dakar,93040.0,7436.0,22,4,14,32
39,34541.0,homme,28.2,35,789,5,marié,kaolack,40041.0,36476.0,57,4,5,78
18,109457.0,homme,31.3,48,348,2,célibataire,kaolack,20715.0,47219.0,59,3,10,49
